char,height,origin_path,path,width,x,y,isTrain,label
8,69,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04301.jpg,char_data/8/DSC04301_3.jpg,67,445,364,True,19
5,74,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04301.jpg,char_data/5/DSC04301_5.jpg,71,508,361,True,16
이,84,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04303.jpg,char_data/이/DSC04303_1.jpg,88,84,92,True,632
수,93,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04303.jpg,char_data/수/DSC04303_1.jpg,95,180,91,True,504
플,93,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04303.jpg,char_data/플/DSC04303_1.jpg,88,280,90,True,842
라,95,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04303.jpg,char_data/라/DSC04303_1.jpg,93,365,85,True,287
워,94,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04303.jpg,char_data/워/DSC04303_1.jpg,81,457,87,True,612
궁,79,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04307.jpg,char_data/궁/DSC04307_1.jpg,67,81,262,True,129
동,80,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04307.jpg,char_data/동/DSC04307_1.jpg,63,144,260,True,244
컴,70,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04307.jpg,char_data/컴/DSC04307_1.jpg,61,223,273,True,752
퓨,70,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04307.jpg,char_data/퓨/DSC04307_1.jpg,58,281,274,True,839
터,68,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04307.jpg,char_data/터/DSC04307_1.jpg,51,338,275,True,786
클,62,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04307.jpg,char_data/클/DSC04307_1.jpg,54,410,284,True,769
리,64,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04307.jpg,char_data/리/DSC04307_1.jpg,48,463,284,True,338
닉,63,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04307.jpg,char_data/닉/DSC04307_1.jpg,44,511,286,True,214
대,92,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04308.jpg,char_data/대/DSC04308_1.jpg,79,115,279,True,228
성,86,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04308.jpg,char_data/성/DSC04308_1.jpg,69,209,284,True,482
크,66,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04308.jpg,char_data/크/DSC04308_1.jpg,90,286,294,True,767
레,90,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04308.jpg,char_data/레/DSC04308_1.jpg,82,378,284,True,306
인,87,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04308.jpg,char_data/인/DSC04308_1.jpg,89,477,288,True,634
0,54,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04308.jpg,char_data/0/DSC04308_3.jpg,31,162,385,True,11
4,51,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04308.jpg,char_data/4/DSC04308_1.jpg,30,190,384,True,15
2,55,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04308.jpg,char_data/2/DSC04308_3.jpg,28,219,384,True,13
8,53,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04308.jpg,char_data/8/DSC04308_1.jpg,24,273,384,True,19
2,55,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04308.jpg,char_data/2/DSC04308_4.jpg,30,297,383,True,13
2,54,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04308.jpg,char_data/2/DSC04308_5.jpg,27,326,384,True,13
9,52,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04308.jpg,char_data/9/DSC04308_2.jpg,29,384,387,True,20
9,51,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04308.jpg,char_data/9/DSC04308_3.jpg,29,413,388,True,20
0,53,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04308.jpg,char_data/0/DSC04308_4.jpg,29,443,387,True,11
0,57,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04308.jpg,char_data/0/DSC04308_5.jpg,35,470,387,True,11
흥,64,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04316.jpg,char_data/흥/DSC04316_1.jpg,59,156,169,True,892
진,67,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04316.jpg,char_data/진/DSC04316_1.jpg,58,214,170,True,689
종,69,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04316.jpg,char_data/종/DSC04316_1.jpg,65,271,170,True,670
합,76,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04316.jpg,char_data/합/DSC04316_1.jpg,66,333,167,True,852
상,66,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04316.jpg,char_data/상/DSC04316_1.jpg,61,398,171,True,464
사,67,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04316.jpg,char_data/사/DSC04316_1.jpg,74,456,171,True,456
썬,81,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04317.jpg,char_data/썬/DSC04317_1.jpg,77,186,162,True,537
하,73,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04317.jpg,char_data/하/DSC04317_1.jpg,74,276,170,True,847
우,75,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04317.jpg,char_data/우/DSC04317_1.jpg,64,350,166,True,605
스,77,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04317.jpg,char_data/스/DSC04317_1.jpg,72,413,166,True,516
어,58,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04319.jpg,char_data/어/DSC04319_1.jpg,60,66,110,True,563
린,61,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04319.jpg,char_data/린/DSC04319_1.jpg,62,130,109,True,339
이,56,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04319.jpg,char_data/이/DSC04319_1.jpg,58,194,116,True,632
보,59,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04319.jpg,char_data/보/DSC04319_1.jpg,57,257,111,True,420
호,58,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04319.jpg,char_data/호/DSC04319_1.jpg,59,321,106,True,871
구,61,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04319.jpg,char_data/구/DSC04319_1.jpg,56,386,108,True,123
역,62,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04319.jpg,char_data/역/DSC04319_1.jpg,56,445,97,True,577
위,74,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04328.jpg,char_data/위/DSC04328_1.jpg,67,174,22,True,618
싱,88,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04328.jpg,char_data/싱/DSC04328_1.jpg,49,240,17,True,529
웰,107,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04328.jpg,char_data/웰/DSC04328_1.jpg,65,289,20,True,617
영,76,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04328.jpg,char_data/영/DSC04328_1.jpg,47,354,19,True,583
어,77,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04328.jpg,char_data/어/DSC04328_1.jpg,46,400,19,True,563
전,78,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04328.jpg,char_data/전/DSC04328_1.jpg,43,446,21,True,655
문,80,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04328.jpg,char_data/문/DSC04328_1.jpg,42,489,22,True,377
학,78,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04328.jpg,char_data/학/DSC04328_1.jpg,45,531,19,True,848
원,84,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04328.jpg,char_data/원/DSC04328_1.jpg,51,574,19,True,614
8,53,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04332.jpg,char_data/8/DSC04332_1.jpg,54,83,350,True,19
2,52,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04332.jpg,char_data/2/DSC04332_1.jpg,50,136,349,True,13
5,56,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04332.jpg,char_data/5/DSC04332_1.jpg,50,185,351,True,16
4,62,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04332.jpg,char_data/4/DSC04332_3.jpg,51,274,345,True,15
9,54,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04332.jpg,char_data/9/DSC04332_1.jpg,47,325,351,True,20
4,58,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04332.jpg,char_data/4/DSC04332_4.jpg,47,372,351,True,15
4,55,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04332.jpg,char_data/4/DSC04332_5.jpg,54,417,350,True,15
공,61,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04332.jpg,char_data/공/DSC04332_1.jpg,54,86,168,True,118
인,62,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04332.jpg,char_data/인/DSC04332_1.jpg,52,140,168,True,634
중,68,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04332.jpg,char_data/중/DSC04332_1.jpg,51,189,166,True,677
개,73,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04332.jpg,char_data/개/DSC04332_1.jpg,51,240,164,True,92
사,69,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04332.jpg,char_data/사/DSC04332_2.jpg,57,291,164,True,456
사,62,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04332.jpg,char_data/사/DSC04332_3.jpg,55,346,164,True,456
무,63,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04332.jpg,char_data/무/DSC04332_1.jpg,42,401,164,True,376
소,69,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04332.jpg,char_data/소/DSC04332_1.jpg,54,439,161,True,492
드,109,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04332.jpg,char_data/드/DSC04332_2.jpg,118,46,233,True,255
림,114,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04332.jpg,char_data/림/DSC04332_1.jpg,113,164,234,True,341
월,116,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04332.jpg,char_data/월/DSC04332_1.jpg,120,278,233,True,615
드,117,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04332.jpg,char_data/드/DSC04332_3.jpg,121,399,231,True,255
광,89,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04333.jpg,char_data/광/DSC04333_1.jpg,109,126,110,True,121
림,89,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04333.jpg,char_data/림/DSC04333_1.jpg,94,234,118,True,341
한,79,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04333.jpg,char_data/한/DSC04333_1.jpg,94,326,136,True,849
의,67,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04333.jpg,char_data/의/DSC04333_1.jpg,89,417,138,True,631
원,81,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04333.jpg,char_data/원/DSC04333_1.jpg,97,506,154,True,614
임,98,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04339.jpg,char_data/임/DSC04339_1.jpg,76,58,111,True,638
실,81,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04339.jpg,char_data/실/DSC04339_1.jpg,64,133,116,True,526
치,82,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04339.jpg,char_data/치/DSC04339_1.jpg,61,199,110,True,736
즈,71,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04339.jpg,char_data/즈/DSC04339_1.jpg,73,257,111,True,681
피,74,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04339.jpg,char_data/피/DSC04339_1.jpg,66,330,111,True,844
자,71,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04339.jpg,char_data/자/DSC04339_1.jpg,74,396,111,True,644
유,37,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04339.jpg,char_data/유/DSC04339_1.jpg,30,168,213,True,621
성,37,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04339.jpg,char_data/성/DSC04339_1.jpg,35,198,212,True,482
점,43,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04339.jpg,char_data/점/DSC04339_1.jpg,38,233,208,True,658
8,41,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04339.jpg,char_data/8/DSC04339_2.jpg,27,271,208,True,19
2,40,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04339.jpg,char_data/2/DSC04339_4.jpg,20,298,210,True,13
2,41,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04339.jpg,char_data/2/DSC04339_5.jpg,25,316,208,True,13
1,36,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04339.jpg,char_data/1/DSC04339_1.jpg,21,354,211,True,12
2,40,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04339.jpg,char_data/2/DSC04339_6.jpg,23,375,207,True,13
8,43,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04339.jpg,char_data/8/DSC04339_3.jpg,16,399,205,True,19
2,45,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04339.jpg,char_data/2/DSC04339_7.jpg,29,417,206,True,13
장,80,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04341.jpg,char_data/장/DSC04341_1.jpg,80,110,71,True,650
대,79,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04341.jpg,char_data/대/DSC04341_1.jpg,74,111,151,True,228
떡,95,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04341.jpg,char_data/떡/DSC04341_1.jpg,132,230,112,True,273
볶,97,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04341.jpg,char_data/볶/DSC04341_1.jpg,129,359,108,True,422
이,101,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04341.jpg,char_data/이/DSC04341_1.jpg,142,488,109,True,632
원,56,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04341.jpg,char_data/원/DSC04341_1.jpg,70,218,57,True,614
조,52,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04341.jpg,char_data/조/DSC04341_1.jpg,62,286,58,True,666
T,24,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04341.jpg,char_data/T/DSC04341_1.jpg,21,453,225,True,42
8,25,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04341.jpg,char_data/8/DSC04341_2.jpg,18,483,223,True,19
2,25,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04341.jpg,char_data/2/DSC04341_2.jpg,16,501,223,True,13
2,27,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04341.jpg,char_data/2/DSC04341_3.jpg,20,515,222,True,13
3,23,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04341.jpg,char_data/3/DSC04341_2.jpg,18,547,226,True,14
3,26,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04341.jpg,char_data/3/DSC04341_3.jpg,22,562,222,True,14
8,29,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04341.jpg,char_data/8/DSC04341_3.jpg,14,584,222,True,19
9,28,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04341.jpg,char_data/9/DSC04341_1.jpg,24,598,223,True,20
재,82,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04343.jpg,char_data/재/DSC04343_1.jpg,104,211,130,True,651
춘,77,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04343.jpg,char_data/춘/DSC04343_1.jpg,103,316,129,True,729
당,82,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04343.jpg,char_data/당/DSC04343_1.jpg,85,421,127,True,226
8,21,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04343.jpg,char_data/8/DSC04343_1.jpg,25,277,210,True,19
2,29,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04343.jpg,char_data/2/DSC04343_1.jpg,25,299,206,True,13
5,29,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04343.jpg,char_data/5/DSC04343_1.jpg,23,323,204,True,16
1,25,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04343.jpg,char_data/1/DSC04343_2.jpg,17,368,208,True,12
0,26,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04343.jpg,char_data/0/DSC04343_2.jpg,23,385,207,True,11
0,30,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04343.jpg,char_data/0/DSC04343_3.jpg,17,409,204,True,11
1,33,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04343.jpg,char_data/1/DSC04343_3.jpg,23,426,202,True,12
한,37,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04343.jpg,char_data/한/DSC04343_1.jpg,46,517,129,True,849
약,32,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04343.jpg,char_data/약/DSC04343_1.jpg,41,521,165,True,559
국,34,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04343.jpg,char_data/국/DSC04343_1.jpg,49,520,195,True,124
장,46,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04344.jpg,char_data/장/DSC04344_1.jpg,57,0,146,True,650
대,50,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04344.jpg,char_data/대/DSC04344_1.jpg,57,2,192,True,228
김,99,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04344.jpg,char_data/김/DSC04344_1.jpg,119,70,150,True,144
밥,106,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04344.jpg,char_data/밥/DSC04344_1.jpg,125,208,143,True,397
나,80,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04344.jpg,char_data/나/DSC04344_1.jpg,139,342,148,True,170
라,100,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04344.jpg,char_data/라/DSC04344_1.jpg,130,479,146,True,287
임,89,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04345.jpg,char_data/임/DSC04345_1.jpg,74,73,170,True,638
실,82,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04345.jpg,char_data/실/DSC04345_1.jpg,67,146,168,True,526
치,73,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04345.jpg,char_data/치/DSC04345_1.jpg,69,310,177,True,736
즈,72,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04345.jpg,char_data/즈/DSC04345_1.jpg,66,377,176,True,681
피,68,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04345.jpg,char_data/피/DSC04345_1.jpg,62,441,175,True,844
자,79,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04345.jpg,char_data/자/DSC04345_1.jpg,69,503,172,True,644
임,81,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04346.jpg,char_data/임/DSC04346_1.jpg,71,63,337,True,638
실,84,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04346.jpg,char_data/실/DSC04346_1.jpg,68,132,333,True,526
치,76,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04346.jpg,char_data/치/DSC04346_1.jpg,69,297,336,True,736
즈,76,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04346.jpg,char_data/즈/DSC04346_1.jpg,68,362,334,True,681
피,81,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04346.jpg,char_data/피/DSC04346_1.jpg,72,427,335,True,844
자,79,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04346.jpg,char_data/자/DSC04346_1.jpg,69,496,334,True,644
이,37,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04347.jpg,char_data/이/DSC04347_1.jpg,32,78,347,True,632
상,37,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04347.jpg,char_data/상/DSC04347_1.jpg,30,109,343,True,464
욱,38,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04347.jpg,char_data/욱/DSC04347_1.jpg,27,137,343,True,606
논,63,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04347.jpg,char_data/논/DSC04347_1.jpg,79,164,341,True,198
리,66,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04347.jpg,char_data/리/DSC04347_1.jpg,94,242,334,True,338
속,75,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04347.jpg,char_data/속/DSC04347_1.jpg,92,333,327,True,493
독,76,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04347.jpg,char_data/독/DSC04347_1.jpg,90,421,322,True,241
본,78,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04348.jpg,char_data/본/DSC04348_1.jpg,98,173,49,True,423
죽,87,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04348.jpg,char_data/죽/DSC04348_1.jpg,140,340,48,True,675
로,88,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04350.jpg,char_data/로/DSC04350_1.jpg,50,44,314,True,318
하,102,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04350.jpg,char_data/하/DSC04350_1.jpg,45,96,309,True,847
스,104,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04350.jpg,char_data/스/DSC04350_1.jpg,48,138,310,True,516
복,100,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04350.jpg,char_data/복/DSC04350_1.jpg,54,186,317,True,421
싱,99,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04350.jpg,char_data/싱/DSC04350_1.jpg,45,241,316,True,529
클,97,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04350.jpg,char_data/클/DSC04350_1.jpg,45,285,317,True,769
럽,106,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04350.jpg,char_data/럽/DSC04350_1.jpg,49,331,316,True,303
다,97,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04350.jpg,char_data/다/DSC04350_1.jpg,50,378,320,True,218
이,104,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04350.jpg,char_data/이/DSC04350_1.jpg,47,426,319,True,632
어,87,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04350.jpg,char_data/어/DSC04350_1.jpg,49,465,321,True,563
트,98,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04350.jpg,char_data/트/DSC04350_1.jpg,50,508,320,True,802
4,57,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04350.jpg,char_data/4/DSC04350_1.jpg,40,559,325,True,15
F,50,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04350.jpg,char_data/F/DSC04350_1.jpg,40,564,376,True,28
전,134,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04352.jpg,char_data/전/DSC04352_1.jpg,115,103,130,True,655
기,137,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04352.jpg,char_data/기/DSC04352_1.jpg,113,213,126,True,141
위,132,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04352.jpg,char_data/위/DSC04352_1.jpg,112,322,125,True,618
험,137,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04352.jpg,char_data/험/DSC04352_1.jpg,109,431,123,True,862
5,52,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04352.jpg,char_data/5/DSC04352_2.jpg,29,351,283,True,16
4,53,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04352.jpg,char_data/4/DSC04352_2.jpg,19,382,282,True,15
5,59,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04352.jpg,char_data/5/DSC04352_3.jpg,26,399,281,True,16
4,52,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04352.jpg,char_data/4/DSC04352_3.jpg,26,438,287,True,15
0,44,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04352.jpg,char_data/0/DSC04352_1.jpg,24,462,284,True,11
8,49,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04352.jpg,char_data/8/DSC04352_1.jpg,26,483,280,True,19
2,49,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04352.jpg,char_data/2/DSC04352_1.jpg,28,509,280,True,13
첨,110,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04356.jpg,char_data/첨/DSC04356_1.jpg,77,97,296,True,717
단,115,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04356.jpg,char_data/단/DSC04356_1.jpg,79,169,292,True,220
경,117,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04356.jpg,char_data/경/DSC04356_1.jpg,69,246,290,True,111
비,126,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04356.jpg,char_data/비/DSC04356_1.jpg,71,316,290,True,437
구,133,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04356.jpg,char_data/구/DSC04356_1.jpg,73,385,287,True,123
역,98,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04356.jpg,char_data/역/DSC04356_1.jpg,71,457,308,True,577
윤,80,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04359.jpg,char_data/윤/DSC04359_1.jpg,61,105,25,True,623
선,83,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04359.jpg,char_data/선/DSC04359_1.jpg,66,166,23,True,477
생,90,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04359.jpg,char_data/생/DSC04359_1.jpg,70,230,20,True,470
영,89,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04359.jpg,char_data/영/DSC04359_1.jpg,64,299,17,True,583
어,89,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04359.jpg,char_data/어/DSC04359_1.jpg,65,362,12,True,563
교,87,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04359.jpg,char_data/교/DSC04359_1.jpg,58,426,15,True,122
실,95,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04359.jpg,char_data/실/DSC04359_1.jpg,66,484,12,True,526
8,69,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04359.jpg,char_data/8/DSC04359_4.jpg,47,101,119,True,19
2,75,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04359.jpg,char_data/2/DSC04359_1.jpg,45,143,114,True,13
3,80,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04359.jpg,char_data/3/DSC04359_1.jpg,39,185,111,True,14
8,75,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04359.jpg,char_data/8/DSC04359_5.jpg,46,253,113,True,19
8,79,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04359.jpg,char_data/8/DSC04359_6.jpg,43,297,109,True,19
8,77,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04359.jpg,char_data/8/DSC04359_7.jpg,40,338,108,True,19
9,82,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04359.jpg,char_data/9/DSC04359_1.jpg,47,376,107,True,20
4,78,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04359.jpg,char_data/4/DSC04359_1.jpg,50,437,106,True,15
